1928,9.6,42.6,11.3,41.6,46.2,140.8,173.5,170.6,92.5,250.1,78.3,40
1929,8.4,25,9.8,80.9,62.4,230,159.5,106.7,172.8,169.4,120.6,42.1
1930,20.4,26.5,14.8,20.6,181.5,175.3,116.6,93,162.2,351.6,145.6,41.4
1931,10.1,0,1.8,39.1,67.3,147.5,190.8,199.4,152,145.7,151.8,132.1
1932,0.4,26.6,6.4,32.5,151.8,107.2,171.9,178.3,125.5,214,184.8,29.7
1933,0.8,2.4,23.8,40.4,181.5,169.5,211.1,212,145.8,230.5,70.3,67.1
1934,38.5,0.8,5.6,35.2,43.6,202.4,155.5,118.1,54.9,223.3,82.5,8.5
1935,20,1.4,6.8,40.4,23.6,141.5,174.4,181.2,118.6,205.6,55.9,28.6
1936,2.4,43.1,33.5,22.2,123.4,180.1,188.7,110.7,147.6,129.9,182.7,25.9
1937,4.5,19,16.8,100.1,54.3,119.2,234.5,113.5,115.5,203.1,130.1,13.9
1938,0,28.3,23.7,34.3,64.2,167.6,177.8,206.2,201.1,78.9,56.2,19.9
1939,16.6,2.1,19.7,94.8,41.4,153,154.9,136.9,124.3,278.3,183,4.4
1940,0.6,0.8,17,47.4,132.8,173,200.3,192.8,127.2,189,236.2,37.6
1941,10.6,5.6,1.8,41,93.7,187.1,113.3,125.5,172.3,162,122.4,72.2
1942,0.1,2.2,4.1,55.4,64.8,199.9,174.3,143.2,102.7,140.9,61.3,85.6
1943,55.8,10.4,7.8,53.1,219.9,169.9,175.9,91.6,140.1,306.3,99.5,21.8
1944,9.4,20.4,72.3,21.7,62.2,171.1,200.7,115,130.4,234.3,166.7,49.2
1945,2.1,2.5,2.3,49.2,49.9,129.3,239,143.3,109.3,129.1,112,6.1
1946,5.9,1.9,29.9,48.3,67.8,193.7,176.4,189.6,139.6,155,277.1,153.4
1947,30.4,11.9,25.3,54.2,38.1,142.1,211.2,235.1,192.2,144.4,25.8,40.3
1948,20.8,6.1,12.9,34.9,87.2,173.3,178.4,164,109.7,121,190.3,16.9
1949,3.4,0.8,0.7,38.4,144.2,157.4,241.4,196.8,191.8,170.3,56.9,1.9
1950,0.4,31,11,9.4,78.5,141.3,228.4,151.4,165.5,149.5,95.1,14.1
1951,4.7,0.3,20.8,78.1,89.4,176.7,215.9,101.1,143.2,114,120.7,4.5
1952,4.9,21.1,6,26.1,123.6,141,142.4,129.5,51.4,173.9,14.2,103.3
1953,9.4,5.1,3,69.6,34.5,132.1,294.1,115.3,142.6,312.9,43.7,6.1
1954,27.5,1.3,33.3,43,91.4,153.6,235.9,184.6,109.7,234.4,10.8,58.7
1955,11.4,2.5,11.5,62.1,201.5,166.1,140.2,165.2,193.4,207.1,88.8,64.8
1956,9.3,1.7,1.5,56.1,106,204.5,193.1,128.1,156.5,289,155.3,29.4
1957,0.7,3.7,14.5,19.7,117.2,220.8,193,149.1,83.6,172.2,133.3,27.1
1958,5.8,7.1,14.5,51.7,116.4,162.6,175.8,206.8,112.3,198.1,131.3,12.6
1959,2.4,23.7,0.8,50.8,93.5,216,261.9,137.2,160.8,141.7,96.6,25.8
1960,2.8,3.7,14.5,41.3,114.1,131.7,221,94.9,221.6,118,218.1,14.2
1961,27.8,14.5,3.2,30,136.3,247.3,289.5,209.1,157.1,194.1,81,18.4
1962,7.7,16.7,8.9,50.3,154,91.9,208.1,202,189.9,306.5,45.7,61
1963,29.8,4,19.6,55.1,52,129.3,193.5,204.1,119.6,206.4,82,57.9
1964,0.7,0.6,11.2,15.1,51.9,123.1,252,187.4,230.9,156.8,131.7,28.5
1965,3.8,3.9,4,38.9,47.7,135.3,148.6,175.2,119.2,73,75.2,106.5
1966,13.6,2.3,7.8,24.7,74.7,143,197.6,140,176.4,199.2,233.9,56
1967,20,0.1,30.8,21.8,64.4,160.2,242.2,133.6,105.2,130.9,72.3,92.8
1968,2.4,8.4,25,71.3,39.8,156.2,242.1,81.5,169.9,135,101.5,34.2
1969,0.9,4,3.9,31.8,113.1,128.2,201.7,151.1,87.4,253.2,140.1,75.8
1970,5.7,5.8,10.1,47.8,118.9,160.9,174.9,221.2,134.2,183.6,90.8,4.9
1971,11.4,11,20.6,62.4,107.8,175.3,165.1,172.7,156.4,174.6,36.2,63.7
1972,1.8,4,0.2,22.9,145.2,143.6,156.4,84,154.6,247,90,96.5
1973,0,0.1,1.8,23.6,57.7,150.5,168,194.6,122.5,211.9,59.1,53.5
1974,0.7,9.9,7.6,34.5,103.7,103.6,233.7,139.7,244.8,169.6,42.6,7.5
1975,2,4.7,29.6,23.6,74.3,228.7,224.1,207.5,201.4,238.5,117.3,17
1976,0.5,0.1,8.3,52.8,38.6,90.3,195.5,188.9,81.1,134.8,234.9,19
1977,1.2,6.5,11.3,49.2,125.8,166.6,199.9,159.2,111.7,266.6,240.6,9.2
1978,5.3,18.7,4.4,38.7,107.7,199.6,225.7,176.5,182.9,122.8,173.4,84.1
1979,0.8,27.9,6.2,25.7,82.1,167.3,157,114.8,196.7,116.1,278.5,28.4
1980,0.6,0.8,4.2,44.6,52.3,194,190,161.7,109.3,132.3,142.3,33.5
1981,12,2.1,24.3,29.9,76,202,185,184.1,224.4,199.2,80.7,31.1
1982,0.7,0,5.5,26.6,66.8,165.4,161.6,152.5,101,138.4,141.6,16.3
1983,0.2,1.6,3.1,5.2,66.4,141.1,204.3,247.7,252,142.1,65.9,118.2
1984,19.2,80.2,62.6,51.9,35.2,150.5,208.3,82.6,131.1,135.4,79.9,35.7
1985,44.8,4.6,11.3,27.3,54.3,183.1,149.7,149.6,113.4,146.8,110.7,58.3
1986,39.8,22.7,10.2,24.7,50.2,159.3,109.8,174.1,144.2,132,115.8,23.8
1987,7.9,0.1,19.2,21.2,49.5,161.9,94.3,170.6,111.9,216.2,169.7,91.5
1988,0,3.9,16.8,68.2,72,139.7,241.1,240.4,223.2,59.7,56.9,31.4
1989,2.3,0,27.4,25.3,52.6,171.9,281.1,138.5,178.3,107,78.9,20.7
1990,26.5,12.3,29,18.9,217,128,145.1,169.7,119.1,209.9,123.5,15.3
1991,14.7,2.9,6.7,31.6,58.1,283.9,199.6,162.6,139.9,209.9,172.1,13.8
1992,5.5,0.7,0,20.9,72,192.7,187.6,183.7,155.3,145.5,226,20.1
1993,0.2,3.1,9.1,24.3,65.4,153.2,199,141.8,112.3,257.9,163.6,103.4
1994,11.5,15.7,4.2,52.1,64.6,172.2,237.6,153.2,88.6,267.2,150.9,19.2
1995,24.7,1.1,13.2,34.5,188,144.4,229.9,206.8,134.7,169.1,71.5,1.4
1996,1.5,1.9,2.6,68.3,41.7,249,188.1,186.5,205.2,219.5,67.8,111.4
1997,11.9,1.1,17.1,44,49.8,150.5,220.7,163.2,185.9,182.2,188.8,118.4
1998,5.2,5.6,4.1,41,54,174.5,196.7,174.4,232.6,202.4,150.8,78.7
1999,2.3,8.2,2,41.9,131.4,159.9,190.7,118.3,102.2,246.5,91.2,22.3
