1870,-0.2570879,-0.1570777,0.3413333,0.1460612,-0.2635741,-0.3389215,-0.3383408,-0.2231253,-0.3444346,-0.2594616,-0.1357943,-0.1501307
1871,-9.22E-02,9.93E-03,-4.77E-02,4.65E-02,0.1017948,4.61E-02,-0.1320718,-7.63E-02,4.81E-02,-0.1513515,4.82E-02,-3.32E-03
1872,0.1438611,0.2206703,8.93E-02,0.1109322,6.85E-02,0.1255085,2.72E-02,-2.59E-02,5.07E-02,0.1061365,0.1597356,0.1151283
1873,0.2435911,-0.1397887,-0.2397867,-7.73E-02,-0.1940432,-0.3776805,-0.3777808,-0.5010052,-0.3101466,-0.1024835,-8.76E-02,-7.72E-02
1874,-0.1997589,-0.2084187,-0.4212977,-0.5587698,-0.2241051,-0.2558525,-2.62E-02,-4.55E-02,-0.4302626,-0.7815405,-0.3375003,-0.5642546
1875,-0.2682569,-7.15E-03,6.63E-02,0.2238512,8.19E-02,0.1156185,-0.1990878,5.09E-02,-1.26E-02,-0.2821026,-0.6250041,-0.2340916
1876,-0.1798689,-0.3243397,-0.2372467,-0.2817189,-0.2549731,-0.2145335,-7.88E-02,3.18E-02,0.3051054,0.1635264,-9.29E-02,-7.14E-02
1877,-0.1301689,0.5461803,0.2945223,-8.57E-02,-0.4673641,-0.2815625,-0.2753114,0.5130558,0.9039465,0.7927878,0.823577,0.3797907
1878,-8.01E-02,-0.2183496,0.1491022,0.1093602,-0.137753,-0.1022519,-7.05E-02,2.64E-02,0.1761864,-0.2982422,-0.1958244,-0.2452517
1879,-0.2474079,-0.2372187,-0.2880577,-0.3473378,-0.2962631,-6.50E-02,-6.20E-02,-0.3412153,-0.2061956,-0.4126936,-0.4956004,-0.3799546
1880,-0.2817849,-8.26E-02,-0.1624287,0.1964312,7.63E-02,-9.10E-02,-0.2156908,-0.2868347,-0.1902226,-0.3791215,-0.2873253,-0.1227427
1881,7.25E-03,-0.3270497,-0.1846777,-0.2561177,7.63E-02,0.3882685,0.1959182,0.2211438,8.54E-02,-8.58E-02,-0.1108253,-0.2707417
1882,-0.3766579,-0.5007098,1.54E-02,6.04E-02,0.1487668,0.1375095,7.95E-02,-0.1976662,-0.2684646,-0.1342026,-0.1120453,-0.2058227
1883,-0.5245875,-2.78E-02,-0.1379878,6.77E-02,2.68E-02,0.1249495,2.40E-02,0.1742557,-0.1184746,2.82E-02,-9.40E-02,-9.96E-02
1884,-0.2264159,-3.41E-03,-0.1475177,0.2691602,0.4653749,5.52E-03,0.3093302,-6.80E-03,-8.69E-02,8.15E-03,-0.2090644,-0.1916697
1885,-0.2821878,8.95E-02,-4.31E-03,-3.31E-03,1.76E-02,7.89E-02,9.43E-02,6.94E-02,3.28E-02,0.1574665,-0.2099734,-0.1592717
1886,-0.4323584,-0.5862982,-0.2903162,-8.76E-02,-0.2285241,-0.1385035,-0.4126508,-0.6188263,-0.6047246,-0.5207995,-0.4189133,-0.3344936
1887,-0.2780389,-0.2096907,-0.1171677,-6.37E-02,-7.49E-02,3.72E-02,7.96E-02,0.2892147,9.83E-02,-0.1406325,-2.38E-02,-6.96E-02
1888,-0.1586869,-0.4230677,-0.5687377,-0.6671498,-0.2874442,-0.2155125,-0.1368218,-7.15E-02,-0.1423146,-6.03E-02,-0.2873943,-0.2266317
1889,-0.4820785,-6.67E-02,-0.488747,-0.6235988,-0.4469843,-0.3526505,-0.2033528,-0.3649252,-0.527546,-0.7631795,-0.6052713,-0.1850216
1890,7.59E-02,0.1130613,-3.41E-02,-7.28E-03,-0.1195641,-0.5606335,-0.6044388,-0.4074682,-0.7075376,-0.7908185,-0.6406503,-0.3574026
1891,-0.1378999,-0.3936907,-0.4469977,-9.20E-02,-0.1082141,0.1095486,1.04E-02,0.2929438,0.3163254,0.2593085,0.1352367,0.2938373
