1915.9166,9.66E-02
1916,1.82E-02
1916.0834,-0.218042
1916.1666,-0.159052
1916.25,-1.08E-02
1916.3334,0.243122
1916.4166,9.09E-02
1916.5,-0.5774
1916.5834,-0.964275
1916.6666,-1.05649
1916.75,-0.859867
1916.8334,-1.12628
1916.9166,-0.892397
1917,-0.857178
1917.0834,-0.524714
1917.1666,-0.496641
1917.25,-0.443966
1917.3334,-0.602179
1917.4166,-0.476324
1917.5,-0.37504
1917.5834,-0.217655
1917.6666,-0.334049
1917.75,-0.149899
1917.8334,-0.451365
1917.9166,-0.489077
1918,-0.574318
1918.0834,-0.567802
1918.1666,-0.535742
1918.25,-0.450346
1918.3334,-0.354998
1918.4166,1.58E-02
1918.5,-0.1751
1918.5834,7.64E-02
1918.6666,0.316591
1918.75,0.529963
1918.8334,0.589735
1918.9166,0.608543
1919,0.868652
1919.0834,0.707527
1919.1666,0.774149
1919.25,0.674393
1919.3334,0.628033
1919.4166,0.419867
1919.5,0.17226
1919.5834,0.393253
1919.6666,0.246521
1919.75,-9.20E-02
1919.8334,-0.498234
1919.9166,0.150724
1920,0.146893
1920.0834,0.158287
1920.1666,0.208429
1920.25,-5.94E-02
1920.3334,4.86E-02
1920.4166,0.282986
1920.5,0.269121
1920.5834,0.240013
1920.6666,0.229372
1920.75,0.588472
1920.8334,-9.20E-02
1920.9166,-0.409986
1921,-5.74E-02
1921.0834,-0.510563
1921.1666,-0.943411
1921.25,-0.259727
1921.3334,-0.678158
1921.4166,-0.477243
1921.5,-0.29158
1921.5834,2.16E-02
1921.6666,-0.22576
1921.75,-4.33E-02
1921.8334,-0.531223
1921.9166,-4.30E-02
1922,-0.339909
1922.0834,8.65E-02
1922.1666,0.114519
1922.25,-0.300037
1922.3334,9.17E-02
1922.4166,-0.318104
1922.5,5.11E-02
1922.5834,-0.232676
1922.6666,-0.219858
1922.75,-0.316519
1922.8334,-0.136564
1922.9166,-0.541246
1923,-0.228178
1923.0834,-0.287354
1923.1666,-0.154671
1923.25,7.10E-02
1923.3334,-0.115278
1923.4166,-0.138433
1923.5,-0.269089
1923.5834,7.25E-02
1923.6666,0.309292
1923.75,0.543041
1923.8334,0.648926
1923.9166,0.448673
1924,0.240471
1924.0834,0.240437
1924.1666,0.320858
1924.25,2.96E-02
1924.3334,-0.432629
1924.4166,-0.185614
1924.5,-0.386459
1924.5834,-0.564707
1924.6666,-0.587019
1924.75,-0.558018
1924.8334,-0.931534
1924.9166,-0.357225
1925,-0.955868
1925.0834,-0.753283
1925.1666,-0.668621
1925.25,-0.417677
1925.3334,-0.364578
1925.4166,-0.519884
1925.5,0.122431
1925.5834,0.310154
1925.6666,0.406551
1925.75,0.465153
1925.8334,0.701736
1925.9166,0.880875
1926,0.633492
1926.0834,0.798468
1926.1666,0.763758
1926.25,0.513803
1926.3334,0.603512
1926.4166,0.496557
1926.5,0.326181
1926.5834,0.225174
1926.6666,0.171732
1926.75,-0.218718
1926.8334,-0.380684
1926.9166,-0.240957
1927,1.88E-02
1927.0834,0.162798
1927.1666,-0.268932
